Datetime,Attendence,Place in Quarter,W1,W2,W3,W4,W5,W6,W7,W8
2016-01-21 12:30:00,65,2,0.22972972972972974,24.98,65.58,3.4,0.00,BKN,M,M
2015-07-21 14:30:00,22,4,0,80.06,35.03,11.4,0.00,FEW,SCT,M
2015-06-13 13:00:00,26,0,0,82.04,64.90,8.0,0.00,SCT,SCT,BKN
2016-02-02 07:00:00,49,2,0.3918918918918919,35.06,88.47,13.7,0.00,BKN,OVC,M
2015-10-22 22:30:00,21,1,0.38271604938271603,51.98,74.29,5.7,0.00,FEW,SCT,M
2016-03-05 20:00:00,46,2,0.8243243243243243,35.06,72.03,8.0,0.00,OVC,M,M
2015-09-08 07:30:00,19,0,0,75.92,81.85,9.1,0.00,OVC,M,M
2015-10-26 23:00:00,1,1,0.43209876543209874,53.96,58.89,11.4,0.00,BKN,OVC,M
2016-03-03 19:30:00,73,2,0.7972972972972973,30.92,81.95,12.5,0.00,OVC,M,M
2015-06-25 18:00:00,84,4,0,66.92,90.46,6.8,0.00,OVC,M,M
2016-02-21 15:30:00,71,2,0.6486486486486487,39.02,66.85,10.3,0.00,BKN,M,M
2015-07-02 07:30:00,13,4,0,57.02,86.58,8.0,0.00,OVC,M,M
2015-06-13 10:30:00,36,0,0,75.92,73.68,8.0,0.00,SCT,SCT,BKN
2015-08-02 08:30:00,6,4,0,80.06,59.99,16.0,0.00,FEW,SCT,M
2016-03-11 14:30:00,86,2,0.9054054054054054,53.96,44.95,4.6,0.00,SCT,M,M
2015-07-08 16:00:00,49,4,0,64.04,69.72,8.0,0.00,BKN,BKN,OVC
2016-02-07 18:30:00,26,2,0.4594594594594595,37.94,67.21,11.4,0.00,BKN,M,M
2015-04-17 18:00:00,73,3,0.24324324324324326,73.94,36.98,6.8,0.00,FEW,OVC,M
2016-04-09 09:00:00,45,3,0.1506849315068493,30.02,46.59,11.4,0.00,FEW,M,M
2016-02-10 23:00:00,4,2,0.5,10.94,63.69,8.0,0.00,BKN,M,M
2015-07-29 12:30:00,19,4,0,84.92,39.97,16.0,0.00,FEW,SCT,BKN
2016-01-15 12:00:00,84,2,0.14864864864864866,37.04,78.31,10.3,0.00,FEW,BKN,OVC
2015-09-03 20:30:00,8,0,0,73.04,81.14,8.0,0.00,FEW,SCT,M
2015-08-13 12:30:00,24,4,0,84.02,45.90,19.4,0.00,SCT,BKN,M
2016-01-28 15:00:00,87,2,0.32432432432432434,35.96,75.39,12.5,0.00,SCT,OVC,M
2015-05-05 13:30:00,46,3,0.4864864864864865,50.00,96.05,10.3,0.00,OVC,M,M
2015-06-23 15:00:00,26,4,0,80.06,37.69,6.8,0.00,FEW,SCT,M
2015-05-28 09:00:00,116,3,0.7972972972972973,75.02,53.52,4.6,0.00,SCT,M,M
2015-10-14 15:00:00,55,1,0.2839506172839506,62.96,35.23,12.5,0.00,FEW,M,M
2015-06-14 08:00:00,5,0,0,71.06,93.47,4.6,0.00,FEW,BKN,OVC
2015-08-29 08:00:00,10,0,0,64.04,96.28,9.1,0.02,BKN,OVC,M
2015-10-08 10:00:00,44,1,0.20987654320987653,69.08,62.93,13.7,0.00,FEW,BKN,M
2015-06-16 07:30:00,19,0,0,66.02,62.96,13.7,0.00,BKN,M,M
2015-04-21 19:30:00,77,3,0.2972972972972973,42.98,48.70,16.0,0.00,SCT,M,M
2016-02-18 10:00:00,46,2,0.6081081081081081,35.06,69.40,16.0,0.00,OVC,M,M
2015-11-18 22:30:00,17,1,0.7160493827160493,48.02,70.86,17.1,0.00,OVC,M,M
2015-06-10 07:00:00,15,3,0.972972972972973,77.00,61.91,14.8,0.00,FEW,FEW,M
2016-04-01 16:00:00,116,3,0.0410958904109589,46.04,73.18,6.8,0.00,FEW,BKN,OVC
2016-02-26 16:00:00,108,2,0.7162162162162162,32.00,58.37,8.0,0.00,OVC,M,M
2015-04-27 13:30:00,33,3,0.3783783783783784,53.96,48.65,14.8,0.00,FEW,FEW,M
2015-12-02 11:30:00,75,1,0.8888888888888888,33.08,88.37,5.7,0.00,BKN,BKN,OVC
2016-03-02 22:30:00,29,2,0.7837837837837838,30.02,65.72,10.3,0.00,OVC,M,M
2015-12-06 16:00:00,81,1,0.9382716049382716,39.92,76.32,3.4,0.00,SCT,BKN,BKN
2016-03-23 16:30:00,55,0,0,37.94,92.49,19.4,0.00,OVC,M,M
2015-08-04 15:00:00,27,4,0,80.06,39.22,14.8,0.00,SCT,BKN,M
2016-02-05 18:30:00,69,2,0.43243243243243246,30.02,68.81,4.6,0.00,OVC,M,M
2016-04-20 07:00:00,28,3,0.3013698630136986,55.04,52.40,14.8,0.00,BKN,BKN,M
2015-09-08 19:00:00,40,0,0,71.06,93.47,8.0,0.07,FEW,SCT,OVC
2015-12-19 11:30:00,19,0,0,26.06,52.25,13.7,0.00,FEW,M,M
2015-06-25 06:30:00,16,4,0,66.92,93.35,6.8,0.00,FEW,BKN,OVC
2015-05-11 07:30:00,134,3,0.5675675675675675,64.04,89.78,14.8,0.02,FEW,OVC,M
2015-10-02 20:00:00,114,1,0.13580246913580246,55.94,54.80,16.0,0.00,FEW,FEW,OVC
2016-04-12 09:00:00,58,3,0.1917808219178082,39.92,42.65,10.3,0.00,CLR,M,M
2016-02-11 06:30:00,47,2,0.5135135135135135,6.98,65.89,8.0,0.00,FEW,M,M
2016-04-08 06:30:00,11,3,0.136986301369863,35.06,78.13,3.4,0.00,BKN,OVC,M
2016-01-28 11:30:00,71,2,0.32432432432432434,37.94,69.73,13.7,0.00,FEW,BKN,OVC
2015-04-03 11:30:00,64,3,0.05405405405405406,51.08,40.73,13.7,0.00,FEW,SCT,OVC
2016-01-09 15:00:00,51,2,0.06756756756756757,32.00,100.00,5.7,0.07,VV ,M,M
2016-01-29 21:30:00,20,2,0.33783783783783783,33.98,66.72,20.5,0.00,FEW,BKN,M
2015-09-01 20:30:00,11,0,0,80.06,76.36,6.8,0.00,FEW,M,M
2015-05-02 20:00:00,51,3,0.44594594594594594,69.08,29.52,6.8,0.00,BKN,M,M
2015-06-23 19:30:00,77,4,0,75.92,46.47,10.3,0.00,FEW,SCT,M
2016-04-08 14:00:00,81,3,0.136986301369863,35.06,81.65,17.1,0.00,SCT,BKN,OVC
2015-07-28 12:00:00,34,4,0,87.08,55.19,4.6,0.00,BKN,BKN,M
2016-04-01 11:00:00,66,3,0.0410958904109589,44.06,72.98,4.6,0.00,BKN,BKN,BKN
2015-11-11 12:30:00,53,1,0.6296296296296297,60.98,62.33,17.1,0.00,BKN,M,M
2015-12-08 11:00:00,53,1,0.9629629629629629,44.06,78.91,10.3,0.00,FEW,BKN,OVC
2016-03-23 10:30:00,16,0,0,41.00,79.21,14.8,0.00,OVC,M,M
2016-04-18 20:30:00,103,3,0.273972602739726,68.00,33.12,4.6,0.00,BKN,M,M
2015-06-02 08:30:00,37,3,0.8648648648648649,55.94,66.52,0.0,0.00,FEW,M,M
2016-01-22 21:30:00,25,2,0.24324324324324326,24.98,84.67,10.3,0.07,SCT,M,M
2015-04-30 08:00:00,33,3,0.4189189189189189,46.94,58.33,14.8,0.00,FEW,BKN,M
2015-07-24 09:00:00,16,4,0,78.98,56.18,4.6,0.00,FEW,SCT,BKN
2016-04-06 23:00:00,7,3,0.1095890410958904,44.06,78.91,14.8,0.00,FEW,OVC,M
2015-11-19 09:00:00,39,1,0.7283950617283951,39.92,54.81,25.1,0.00,FEW,M,M
2015-12-14 06:30:00,60,0,0,55.04,86.47,28.5,0.02,SCT,BKN,OVC
2016-02-25 06:00:00,19,2,0.7027027027027027,30.92,78.35,16.0,0.00,FEW,BKN,OVC
2015-09-22 10:00:00,87,1,0.012345679012345678,71.96,49.36,4.6,0.00,FEW,SCT,M
2016-01-27 22:00:00,60,2,0.3108108108108108,33.08,71.82,16.0,0.00,BKN,OVC,M
2016-02-15 16:30:00,120,2,0.5675675675675675,26.96,84.80,8.0,0.00,OVC,M,M
2016-04-30 13:00:00,95,3,0.4383561643835616,44.60,93.35,20.5,M,FEW,BKN,OVC
2015-09-18 09:00:00,46,0,0,71.96,84.16,8.0,0.00,FEW,SCT,SCT
2015-04-20 09:00:00,36,3,0.28378378378378377,46.94,86.02,22.8,0.00,OVC,M,M
2015-05-09 19:30:00,61,3,0.5405405405405406,50.00,76.71,11.4,0.00,FEW,FEW,BKN
2015-04-15 12:00:00,71,3,0.21621621621621623,62.06,28.41,12.5,0.00,BKN,BKN,M
2016-04-21 08:30:00,46,3,0.3150684931506849,60.08,89.61,8.0,0.00,FEW,BKN,BKN
2015-06-10 19:30:00,46,3,0.972972972972973,75.02,57.47,3.4,0.00,FEW,BKN,BKN
2015-05-26 08:30:00,180,3,0.7702702702702703,69.08,83.98,9.1,0.00,OVC,M,M
2016-02-26 21:30:00,28,2,0.7162162162162162,30.02,71.48,9.1,0.00,FEW,M,M
2015-04-27 20:30:00,113,3,0.3783783783783784,46.04,57.78,5.7,0.00,FEW,FEW,M
2015-12-07 07:30:00,16,1,0.9506172839506173,30.92,100.00,4.6,0.00,VV ,M,M
2015-09-13 16:30:00,64,0,0,69.08,40.45,5.7,0.00,FEW,FEW,M
2015-11-05 06:30:00,29,1,0.5555555555555556,60.98,89.65,9.1,0.00,OVC,M,M
2015-11-05 16:00:00,85,1,0.5555555555555556,68.00,70.15,16.0,0.00,BKN,BKN,OVC
2015-05-08 09:30:00,69,3,0.527027027027027,71.06,75.57,10.3,0.00,FEW,FEW,OVC
2015-11-09 07:00:00,27,1,0.6049382716049383,37.04,81.80,0.0,0.00,CLR,M,M
2016-02-14 16:00:00,58,2,0.5540540540540541,17.96,84.20,13.7,0.03,OVC,M,M
2015-06-09 17:00:00,116,3,0.9594594594594594,84.02,41.15,11.4,0.00,FEW,BKN,M
2015-07-03 11:30:00,25,4,0,73.04,51.18,5.7,0.00,SCT,SCT,OVC
2016-01-09 09:30:00,66,2,0.06756756756756757,35.96,96.49,8.0,0.00,OVC,M,M
2016-04-12 06:00:00,17,3,0.1917808219178082,33.08,60.81,8.0,0.00,CLR,M,M
2015-04-02 14:30:00,84,3,0.04054054054054054,60.08,72.13,14.8,0.00,FEW,FEW,SCT
2016-04-21 21:00:00,76,3,0.3150684931506849,53.96,80.25,4.6,0.00,FEW,SCT,BKN
2016-04-13 20:30:00,107,3,0.2054794520547945,44.96,55.56,5.7,0.00,SCT,M,M
2015-11-17 10:00:00,41,1,0.7037037037037037,55.04,79.80,25.1,0.00,BKN,OVC,M
2016-04-06 11:30:00,51,3,0.1095890410958904,46.94,92.78,11.4,0.05,OVC,M,M
2015-07-11 13:30:00,28,4,0,77.00,55.91,4.6,0.00,BKN,OVC,M
2015-10-01 08:00:00,26,1,0.12345679012345678,55.94,59.58,20.5,0.00,BKN,M,M
2015-06-01 15:30:00,101,3,0.8513513513513513,57.92,49.26,14.8,0.00,FEW,SCT,M
2015-04-21 18:30:00,111,3,0.2972972972972973,44.96,47.23,21.7,0.00,FEW,SCT,M
2015-05-03 08:00:00,10,3,0.4594594594594595,66.92,41.81,11.4,0.00,SCT,BKN,M
2015-07-16 12:30:00,21,4,0,69.98,73.11,13.7,0.00,FEW,OVC,M
2015-06-03 11:00:00,59,3,0.8783783783783784,71.06,54.73,6.8,0.00,SCT,SCT,M
2016-04-19 16:30:00,95,3,0.2876712328767123,51.08,71.19,16.0,0.00,BKN,OVC,M
2016-02-02 14:30:00,84,2,0.3918918918918919,35.96,96.49,14.8,0.16,FEW,BKN,OVC
2015-10-05 13:00:00,77,1,0.1728395061728395,60.08,83.41,8.0,0.00,OVC,M,M
2015-05-14 07:30:00,121,3,0.6081081081081081,51.98,66.04,12.5,0.00,SCT,OVC,M
2015-10-09 18:00:00,89,1,0.2222222222222222,55.04,68.73,8.0,0.00,BKN,M,M
2015-05-07 21:00:00,85,3,0.5135135135135135,69.08,70.26,9.1,0.00,FEW,BKN,BKN
2015-10-28 14:00:00,97,1,0.4567901234567901,53.06,79.64,21.7,0.00,SCT,BKN,OVC
2015-08-17 09:30:00,20,0,0,82.04,62.53,8.0,0.00,FEW,M,M
2015-11-03 16:00:00,84,1,0.5308641975308642,64.04,72.53,10.3,0.00,CLR,M,M
2015-11-20 09:30:00,39,1,0.7407407407407407,37.04,38.38,13.7,0.00,FEW,SCT,M
2015-07-21 18:00:00,77,4,0,78.08,43.26,6.8,0.00,SCT,SCT,M
2015-09-29 15:30:00,98,1,0.09876543209876543,60.08,80.19,20.5,0.00,SCT,OVC,M
2015-07-01 17:00:00,108,4,0,60.98,67.11,9.1,0.00,SCT,BKN,M
2015-07-23 16:30:00,49,4,0,82.94,44.29,10.3,0.00,SCT,M,M
2015-11-07 18:30:00,54,1,0.5802469135802469,42.08,57.22,8.0,0.00,CLR,M,M
2015-08-09 12:00:00,16,4,0,77.00,68.90,5.7,0.00,FEW,BKN,BKN
2015-06-09 13:30:00,35,3,0.9594594594594594,80.96,45.44,11.4,0.00,FEW,BKN,M
2015-04-26 21:30:00,35,3,0.36486486486486486,44.06,45.01,11.4,0.00,CLR,M,M
2015-04-23 19:00:00,100,3,0.32432432432432434,44.06,48.87,8.0,0.00,CLR,M,M
2016-01-06 15:00:00,89,2,0.02702702702702703,35.06,69.40,5.7,0.00,FEW,BKN,OVC
2015-11-05 15:30:00,96,1,0.5555555555555556,68.00,67.91,13.7,0.00,SCT,BKN,BKN
2015-06-20 10:30:00,9,0,0,69.08,70.26,5.7,0.00,SCT,BKN,OVC
2015-10-06 21:30:00,66,1,0.18518518518518517,59.00,86.69,5.7,0.00,OVC,M,M
2015-09-03 11:30:00,25,0,0,87.08,56.92,10.3,0.00,SCT,SCT,BKN
2015-09-15 12:00:00,55,0,0,78.98,43.68,12.5,0.00,BKN,M,M
2015-10-17 14:30:00,45,1,0.32098765432098764,51.08,33.04,12.5,0.00,FEW,M,M
2015-10-18 21:00:00,32,1,0.3333333333333333,46.94,49.33,10.3,0.00,CLR,M,M
2015-06-17 16:00:00,53,0,0,71.06,75.57,8.0,0.00,BKN,OVC,M
2015-04-02 07:30:00,43,3,0.04054054054054054,50.00,89.17,13.7,0.16,BKN,BKN,OVC
2015-07-23 13:00:00,20,4,0,84.02,38.31,3.4,0.00,BKN,M,M
2015-10-07 19:30:00,113,1,0.19753086419753085,57.92,83.82,8.0,0.00,FEW,SCT,M
2016-02-15 14:00:00,81,2,0.5675675675675675,26.96,84.80,6.8,0.00,OVC,M,M
2015-05-01 10:30:00,48,3,0.43243243243243246,59.00,47.39,4.6,0.00,FEW,M,M
2015-06-01 22:30:00,21,3,0.8513513513513513,48.02,62.82,6.8,0.00,FEW,M,M
2015-07-19 08:00:00,4,4,0,78.08,73.88,12.5,0.00,FEW,SCT,BKN
2015-05-16 12:00:00,51,3,0.6351351351351351,73.94,76.31,5.7,0.00,BKN,BKN,M
2015-11-14 14:00:00,91,1,0.6666666666666666,55.94,38.34,18.2,0.00,SCT,M,M
2015-09-29 11:00:00,51,1,0.09876543209876543,59.00,93.13,13.7,0.14,FEW,BKN,OVC
2015-04-28 13:30:00,31,3,0.3918918918918919,55.94,46.91,9.1,0.00,FEW,FEW,M
2016-03-29 22:00:00,53,3,0.0,42.98,59.93,9.1,0.00,BKN,M,M
2016-04-05 12:00:00,79,3,0.0958904109589041,39.92,29.95,8.0,0.00,FEW,FEW,M
2015-11-22 16:00:00,80,1,0.7654320987654321,23.00,67.96,16.0,0.00,SCT,BKN,M
2015-09-25 08:00:00,51,1,0.04938271604938271,64.94,84.26,8.0,0.00,BKN,OVC,M
2015-05-07 16:30:00,82,3,0.5135135135135135,82.04,31.54,18.2,0.00,FEW,SCT,BKN
2015-12-20 11:30:00,7,0,0,46.94,49.33,17.1,0.00,FEW,BKN,M
2015-06-23 07:00:00,27,4,0,66.92,58.65,17.1,0.00,FEW,M,M
2015-04-08 13:00:00,48,3,0.12162162162162163,50.00,79.94,12.5,0.00,FEW,SCT,BKN
2015-10-08 20:30:00,162,1,0.20987654320987653,66.92,84.38,6.8,0.05,BKN,OVC,M
2016-01-24 10:00:00,28,2,0.2702702702702703,26.96,78.00,11.4,0.00,OVC,M,M
2016-03-15 22:00:00,33,2,0.9594594594594594,53.96,92.99,16.0,0.01,SCT,BKN,OVC
2015-12-11 10:30:00,38,0,0,46.94,60.47,5.7,0.00,SCT,BKN,OVC
2015-10-12 21:00:00,95,1,0.25925925925925924,60.98,51.48,20.5,0.00,OVC,M,M
2016-04-25 10:30:00,52,3,0.3698630136986301,73.04,51.18,17.1,0.00,FEW,FEW,M
2016-03-22 09:00:00,13,0,0,48.92,49.64,14.8,0.00,BKN,OVC,M
2015-06-19 16:00:00,26,0,0,64.94,62.83,11.4,0.00,FEW,BKN,M
2015-09-15 16:30:00,71,0,0,80.96,32.67,13.7,0.00,FEW,M,M
2015-06-10 15:00:00,44,3,0.972972972972973,82.04,52.47,20.5,0.00,SCT,BKN,BKN
2015-05-20 11:00:00,55,3,0.6891891891891891,48.02,42.07,10.3,0.00,BKN,OVC,M
2015-11-27 11:30:00,17,1,0.8271604938271605,37.04,88.57,16.0,0.03,SCT,BKN,OVC
2015-10-16 06:30:00,11,1,0.30864197530864196,42.98,64.93,11.4,0.00,FEW,M,M
2016-02-01 15:30:00,84,2,0.3783783783783784,44.06,57.50,0.0,0.00,FEW,SCT,M
2016-02-06 13:30:00,65,2,0.44594594594594594,39.02,64.43,12.5,0.00,FEW,FEW,M
2015-09-10 18:30:00,35,0,0,66.02,81.15,8.0,0.00,FEW,SCT,SCT
2016-04-24 08:30:00,20,3,0.3561643835616438,57.02,66.65,11.4,0.00,FEW,SCT,M
2016-03-14 18:30:00,92,2,0.9459459459459459,50.00,76.71,8.0,0.00,OVC,M,M
2015-05-18 08:30:00,107,3,0.6621621621621622,71.06,78.49,12.5,0.00,SCT,BKN,BKN
2016-03-25 13:30:00,21,0,0,42.98,55.27,0.0,0.00,FEW,SCT,M
2016-04-07 07:30:00,51,3,0.1232876712328767,35.06,88.47,17.1,0.01,SCT,BKN,OVC
2016-01-10 13:00:00,54,2,0.08108108108108109,12.92,73.61,19.4,0.00,BKN,M,M
2015-07-14 08:00:00,29,4,0,77.00,66.36,13.7,0.00,FEW,FEW,SCT
2016-03-11 09:30:00,33,2,0.9054054054054054,46.04,62.56,6.8,0.00,FEW,FEW,BKN
2015-04-13 18:30:00,121,3,0.1891891891891892,62.06,27.38,10.3,0.00,SCT,M,M
2015-05-15 11:30:00,64,3,0.6216216216216216,66.92,84.38,10.3,0.00,OVC,M,M
2015-09-24 15:30:00,139,1,0.037037037037037035,73.04,61.41,10.3,0.00,FEW,BKN,M
2015-04-30 07:00:00,36,3,0.4189189189189189,42.98,67.81,14.8,0.00,FEW,BKN,M
2015-05-06 11:00:00,49,3,0.5,69.08,67.59,5.7,0.00,FEW,SCT,BKN
2016-04-16 14:30:00,41,3,0.2465753424657534,75.02,31.74,13.7,0.00,FEW,M,M
2015-06-24 10:00:00,19,4,0,71.96,68.35,4.6,0.00,FEW,SCT,OVC
2015-05-02 12:00:00,28,3,0.44594594594594594,71.96,24.74,5.7,0.00,FEW,M,M
2015-10-02 12:00:00,95,1,0.13580246913580246,57.92,55.47,23.9,0.00,FEW,SCT,BKN
2016-03-24 07:30:00,21,0,0,37.94,96.52,9.1,0.01,OVC,M,M
2015-10-25 17:00:00,69,1,0.41975308641975306,53.06,54.38,4.6,0.00,FEW,M,M
2015-04-10 14:30:00,85,3,0.14864864864864866,60.08,42.19,26.2,0.00,FEW,SCT,BKN
2015-10-29 06:00:00,18,1,0.4691358024691358,37.04,75.50,19.4,0.00,FEW,OVC,M
2015-11-08 20:30:00,74,1,0.5925925925925926,37.94,67.21,4.6,0.00,CLR,M,M
2015-10-14 12:30:00,39,1,0.2839506172839506,57.92,45.58,6.8,0.00,CLR,M,M
2015-07-15 16:30:00,58,4,0,71.96,44.06,10.3,0.00,FEW,FEW,BKN
2015-06-05 16:30:00,80,3,0.9054054054054054,62.96,67.34,19.4,0.00,SCT,M,M
2015-04-17 15:30:00,132,3,0.24324324324324326,77.00,32.05,0.0,0.00,SCT,M,M
2015-05-07 09:30:00,61,3,0.5135135135135135,75.92,49.95,10.3,0.00,SCT,SCT,M
2015-07-28 20:00:00,55,4,0,82.94,69.53,5.7,0.00,FEW,FEW,SCT
2015-08-18 13:00:00,7,0,0,78.98,64.54,8.0,0.00,SCT,BKN,M
2016-01-25 14:30:00,119,2,0.28378378378378377,37.94,72.87,12.5,0.00,BKN,OVC,M
2015-12-23 11:00:00,6,0,0,59.00,93.13,19.4,0.21,FEW,BKN,OVC
2015-11-27 15:00:00,38,1,0.8271604938271605,35.06,88.47,18.2,0.00,OVC,M,M
2015-09-18 17:00:00,134,0,0,73.04,87.41,10.3,0.00,BKN,BKN,OVC
2016-03-14 22:00:00,23,2,0.9459459459459459,44.06,88.90,3.4,0.00,FEW,FEW,SCT
2015-09-10 15:00:00,48,0,0,66.02,81.15,3.4,0.01,FEW,SCT,BKN
2015-07-13 17:30:00,119,4,0,84.02,74.43,8.0,0.00,BKN,OVC,M
2016-01-10 09:30:00,52,2,0.08108108108108109,14.00,76.79,13.7,0.01,SCT,BKN,M
2015-04-25 09:30:00,78,3,0.35135135135135137,42.98,85.79,14.8,0.03,OVC,M,M
2015-06-14 15:30:00,60,0,0,82.04,62.53,10.3,0.00,FEW,SCT,BKN
2015-11-28 09:30:00,11,1,0.8395061728395061,35.96,72.66,13.7,0.00,SCT,BKN,OVC
2016-03-06 16:00:00,43,2,0.8378378378378378,51.08,54.09,20.5,0.00,FEW,FEW,BKN
2015-09-11 18:30:00,1,0,0,60.98,64.46,12.5,0.00,FEW,SCT,M
2015-04-15 20:00:00,140,3,0.21621621621621623,48.92,47.86,10.3,0.00,SCT,BKN,M
2015-11-01 10:30:00,52,1,0.5061728395061729,59.00,47.39,10.3,0.00,FEW,FEW,M
2015-10-27 17:00:00,205,1,0.4444444444444444,53.06,79.64,13.7,0.10,OVC,M,M
2015-08-24 09:30:00,11,0,0,64.94,56.08,14.8,0.00,CLR,M,M
2016-02-19 18:00:00,94,2,0.6216216216216216,48.92,60.74,25.1,0.00,FEW,M,M
2015-08-01 14:30:00,20,4,0,86.00,35.95,16.0,0.00,SCT,SCT,M
2016-04-12 21:30:00,96,3,0.1917808219178082,35.96,56.32,4.6,0.00,CLR,M,M
2015-06-28 10:30:00,13,4,0,73.94,38.26,5.7,0.00,FEW,BKN,M
2016-01-12 19:30:00,121,2,0.10810810810810811,6.08,62.46,11.4,0.00,CLR,M,M
2015-06-15 17:30:00,71,0,0,71.96,93.49,5.7,0.40,SCT,BKN,OVC
2016-04-27 20:00:00,121,3,0.3972602739726027,44.06,85.25,11.4,0.01,OVC,M,M
2015-07-22 07:00:00,5,4,0,71.06,63.18,0.0,0.00,FEW,BKN,M
2016-04-10 16:00:00,68,3,0.1643835616438356,46.04,92.75,13.7,0.00,BKN,OVC,M
2015-07-15 20:00:00,42,4,0,64.94,50.32,9.1,0.00,FEW,SCT,OVC
2016-01-17 20:00:00,57,2,0.17567567567567569,-0.04,62.12,13.7,0.00,CLR,M,M
2015-10-25 14:30:00,61,1,0.41975308641975306,60.98,36.19,0.0,0.00,FEW,FEW,M
2016-04-08 11:00:00,60,3,0.136986301369863,37.04,85.43,21.7,0.01,FEW,BKN,OVC
2015-09-02 11:30:00,36,0,0,86.00,57.12,8.0,0.00,FEW,SCT,M
2015-08-18 09:30:00,15,0,0,73.94,78.72,8.0,0.00,SCT,M,M
2016-02-20 13:30:00,54,2,0.6351351351351351,55.94,45.26,12.5,0.00,FEW,M,M
2016-04-17 08:00:00,18,3,0.2602739726027397,62.06,47.86,0.0,0.00,CLR,M,M
2016-01-25 10:00:00,57,2,0.28378378378378377,35.96,66.97,10.3,0.00,FEW,BKN,M
2015-04-05 14:00:00,42,3,0.08108108108108109,64.94,19.18,12.5,0.00,FEW,M,M
2015-11-11 06:00:00,6,1,0.6296296296296297,37.94,82.46,5.7,0.00,FEW,M,M
2015-06-04 17:30:00,107,3,0.8918918918918919,80.06,54.23,6.8,0.00,SCT,BKN,OVC
2016-01-29 09:00:00,53,2,0.33783783783783783,24.98,54.65,3.4,0.00,FEW,FEW,M
2016-03-10 22:30:00,2,2,0.8918918918918919,39.92,82.60,4.6,0.00,FEW,M,M
2016-01-11 10:00:00,61,2,0.0945945945945946,6.98,72.34,8.0,0.00,BKN,OVC,M
2015-06-15 12:00:00,48,0,0,73.04,93.52,6.8,0.29,FEW,SCT,BKN
2015-05-27 10:00:00,114,3,0.7837837837837838,69.08,67.59,14.8,0.00,BKN,BKN,M
2016-03-23 15:00:00,34,0,0,39.92,82.60,13.7,0.00,SCT,OVC,M
2015-06-03 19:00:00,47,3,0.8783783783783784,71.06,52.95,12.5,0.00,FEW,BKN,M
2015-05-31 07:00:00,50,3,0.8378378378378378,44.96,82.38,13.7,0.00,OVC,M,M
2015-12-03 07:00:00,27,1,0.9012345679012346,35.06,81.65,11.4,0.00,OVC,M,M
2015-05-23 09:00:00,51,3,0.7297297297297297,68.00,31.97,9.1,0.00,FEW,M,M
2016-01-07 07:30:00,59,2,0.04054054054054054,33.98,72.45,6.8,0.00,OVC,M,M
2016-02-17 22:00:00,61,2,0.5945945945945946,26.06,71.04,4.6,0.00,BKN,M,M
2015-10-28 22:00:00,60,1,0.4567901234567901,39.02,66.85,18.2,0.00,SCT,SCT,M
2015-06-11 09:00:00,13,3,0.9864864864864865,69.08,65.44,6.8,0.00,FEW,BKN,OVC
2015-12-28 12:30:00,10,0,0,32.00,92.29,26.2,0.00,OVC,M,M
2015-08-01 10:00:00,30,4,0,80.06,43.56,13.7,0.00,SCT,SCT,M
2016-01-11 07:00:00,40,2,0.0945945945945946,-0.04,75.36,5.7,0.00,FEW,FEW,M
2015-08-05 09:00:00,13,4,0,78.08,41.86,0.0,0.00,FEW,BKN,M
2015-04-15 17:30:00,165,3,0.21621621621621623,59.00,34.34,16.0,0.00,SCT,BKN,M
2016-02-19 13:30:00,71,2,0.6216216216216216,57.02,52.70,25.1,0.00,BKN,BKN,M
2015-06-27 13:30:00,27,4,0,71.96,39.54,14.8,0.00,FEW,SCT,SCT
2016-04-23 21:00:00,4,3,0.3424657534246575,48.02,60.62,9.1,0.00,BKN,M,M
2015-05-13 10:00:00,102,3,0.5945945945945946,48.02,60.62,10.3,0.00,FEW,M,M
2015-05-09 13:00:00,113,3,0.5405405405405406,57.02,71.81,10.3,0.00,OVC,M,M
2016-04-29 18:30:00,53,3,0.4246575342465753,44.96,76.25,10.3,0.00,OVC,M,M
2016-02-08 12:30:00,49,2,0.47297297297297297,26.96,81.03,10.3,0.00,OVC,M,M
2015-09-03 19:00:00,42,0,0,73.94,78.72,9.1,0.00,FEW,SCT,BKN
2016-03-28 15:00:00,94,0,0,50.00,53.92,9.1,0.00,BKN,M,M
2016-02-12 17:00:00,151,2,0.527027027027027,17.06,42.17,19.4,0.00,SCT,M,M
2015-10-03 16:00:00,122,1,0.14814814814814814,48.92,92.84,14.8,0.00,SCT,BKN,OVC
2016-02-15 06:00:00,18,2,0.5675675675675675,19.94,96.23,4.6,0.00,OVC,M,M
2015-08-31 07:30:00,41,0,0,62.96,100.00,0.0,0.00,FEW,FEW,M
2015-10-26 07:00:00,21,1,0.43209876543209874,41.00,88.76,0.0,0.00,FEW,M,M
2016-04-24 10:30:00,52,3,0.3561643835616438,64.04,53.73,10.3,0.00,FEW,SCT,BKN
2015-05-05 16:00:00,89,3,0.4864864864864865,48.02,96.02,12.5,0.00,OVC,M,M
2016-03-17 13:30:00,37,2,0.9864864864864865,53.06,34.89,21.7,0.00,SCT,M,M
2015-08-19 07:00:00,68,0,0,71.96,84.16,11.4,0.00,BKN,BKN,BKN
2015-07-31 19:00:00,44,4,0,80.06,32.53,10.3,0.00,CLR,M,M
